Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
102053364,00000594,false,Rx,0,8,50,14,24,13,A0,45,23,20,
102053620,00000491,false,Rx,0,8,5B,00,00,00,00,00,00,0A,
102053879,00000493,false,Rx,0,8,00,0C,00,55,00,00,54,06,
102054149,000004DD,false,Rx,0,8,00,00,00,00,00,00,01,00,
102054409,000004DE,false,Rx,0,8,00,7F,7F,0A,7F,C4,1E,00,
102054657,000004E2,false,Rx,0,8,3E,03,CA,03,00,00,C1,9E,
102054917,00000542,false,Rx,0,8,41,18,00,A0,00,00,FF,FF,
102055166,00000595,false,Rx,0,8,1E,00,B4,B5,00,00,74,0C,
102055435,00000596,false,Rx,0,8,3B,80,00,00,5B,00,17,18,
102055684,00000597,false,Rx,0,8,81,E6,00,00,00,00,00,00,
102055943,00000598,false,Rx,0,8,00,00,00,00,30,13,7F,7F,
102056212,00000599,false,Rx,0,8,08,00,00,00,00,00,00,00,
102056473,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
102056742,0000059E,false,Rx,0,8,00,00,00,00,74,0C,00,00,
102056990,000005A3,false,Rx,0,8,0F,00,00,00,9D,39,9D,39,
102057240,000005D5,false,Rx,0,8,00,00,00,A4,C8,C8,00,0A,
102057490,000005D6,false,Rx,0,8,B4,B5,00,00,17,18,38,31,
102057749,000005D7,false,Rx,0,8,02,00,00,00,00,00,00,00,
102057999,000005D8,false,Rx,0,8,80,41,0A,00,E6,00,74,0C,
